VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,trip_duration_min
2,2024-01-13 18:48:45,2024-01-13 18:56:36,2.0,0.84,1.0,N,79,114,1,8.6,0.0,0.5,2.0,0.0,1.0,14.6,2.5,0.0,7.85
2,2024-01-11 16:13:24,2024-01-11 16:17:33,1.0,0.57,1.0,N,162,237,1,5.8,2.5,0.5,2.46,0.0,1.0,14.76,2.5,0.0,4.15
2,2024-01-14 12:06:02,2024-01-14 12:15:09,1.0,1.6,1.0,N,107,230,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,9.116666666666667
2,2024-01-02 02:17:39,2024-01-02 02:32:13,,5.84,,,244,263,0,27.64,0.0,0.5,6.33,0.0,1.0,37.97,,,14.566666666666666
2,2024-01-10 17:19:54,2024-01-10 17:30:59,1.0,1.35,1.0,N,237,163,1,11.4,2.5,0.5,3.58,0.0,1.0,21.48,2.5,0.0,11.083333333333334
1,2024-01-01 13:10:41,2024-01-01 13:14:38,1.0,0.9,1.0,N,237,162,1,6.5,2.5,0.5,2.1,0.0,1.0,12.6,2.5,0.0,3.9500000000000006
2,2024-01-27 23:26:40,2024-01-27 23:37:21,1.0,2.37,1.0,N,161,263,1,12.8,1.0,0.5,1.78,0.0,1.0,19.58,2.5,0.0,10.683333333333334
2,2024-01-12 08:32:17,2024-01-12 08:37:47,1.0,1.11,1.0,N,263,141,1,7.9,0.0,0.5,2.98,0.0,1.0,14.88,2.5,0.0,5.5
2,2024-01-09 08:29:19,2024-01-09 08:46:14,1.0,2.29,1.0,N,239,161,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0,16.916666666666668
2,2024-01-14 00:33:20,2024-01-14 00:45:02,2.0,2.39,1.0,N,170,144,1,13.5,1.0,0.5,3.0,0.0,1.0,21.5,2.5,0.0,11.7
1,2024-01-30 09:01:13,2024-01-30 09:08:55,1.0,1.7,1.0,N,87,13,1,11.4,2.5,0.5,3.05,0.0,1.0,18.45,2.5,0.0,7.700000000000001
2,2024-01-23 09:32:07,2024-01-23 09:47:20,4.0,0.68,1.0,N,246,50,1,13.5,0.0,0.5,1.0,0.0,1.0,18.5,2.5,0.0,15.216666666666669
2,2024-01-12 00:12:56,2024-01-12 00:26:37,1.0,3.39,1.0,N,238,162,2,17.0,1.0,0.5,0.0,0.0,1.0,22.0,2.5,0.0,13.683333333333334
2,2024-01-04 10:08:26,2024-01-04 10:17:16,1.0,2.65,1.0,N,140,107,1,14.2,0.0,0.5,1.82,0.0,1.0,20.02,2.5,0.0,8.833333333333334
1,2024-01-01 21:01:34,2024-01-01 21:07:30,1.0,0.7,1.0,N,170,170,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0,5.933333333333334
2,2024-01-14 00:56:43,2024-01-14 01:16:15,1.0,5.87,1.0,N,79,236,1,28.2,1.0,0.5,5.98,0.0,1.0,39.18,2.5,0.0,19.53333333333333
2,2024-01-18 22:45:03,2024-01-18 23:00:32,,2.92,,,125,230,0,18.67,0.0,0.5,0.0,0.0,1.0,22.67,,,15.483333333333336
2,2024-01-06 10:25:10,2024-01-06 10:29:25,1.0,1.33,1.0,N,79,233,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,4.250000000000001
2,2024-01-25 15:25:09,2024-01-25 15:42:01,1.0,2.56,1.0,N,161,43,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0,16.866666666666667
2,2024-01-23 17:08:07,2024-01-23 17:26:31,1.0,2.87,1.0,N,230,151,1,18.4,2.5,0.5,4.98,0.0,1.0,29.88,2.5,0.0,18.4
2,2024-01-31 16:36:07,2024-01-31 16:52:21,1.0,1.08,1.0,N,163,162,1,14.9,2.5,0.5,4.28,0.0,1.0,25.68,2.5,0.0,16.233333333333334
2,2024-01-07 00:04:38,2024-01-07 00:32:10,1.0,20.78,1.0,N,132,65,1,75.8,1.0,0.5,1.0,0.0,1.0,81.05,0.0,1.75,27.53333333333333
2,2024-01-24 18:59:00,2024-01-24 19:08:51,1.0,0.91,1.0,N,162,164,1,10.0,2.5,0.5,3.3,0.0,1.0,19.8,2.5,0.0,9.85
2,2024-01-04 20:10:17,2024-01-04 20:16:04,1.0,1.12,1.0,N,90,107,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,5.783333333333333
1,2024-01-27 13:23:29,2024-01-27 13:27:43,,1.0,,,142,239,0,7.2,0.0,0.5,2.24,0.0,1.0,13.44,,,4.233333333333333
2,2024-01-20 14:08:30,2024-01-20 14:13:19,3.0,0.69,1.0,N,234,68,2,6.5,0.0,0.5,0.0,0.0,1.0,10.5,2.5,0.0,4.816666666666666
2,2024-01-04 18:06:06,2024-01-04 18:18:29,1.0,1.42,1.0,N,140,236,1,12.1,2.5,0.5,1.8,0.0,1.0,20.4,2.5,0.0,12.383333333333333
1,2024-01-18 14:29:56,2024-01-18 14:37:58,1.0,0.9,1.0,N,230,161,1,8.6,2.5,0.5,2.5,0.0,1.0,15.1,2.5,0.0,8.033333333333335
1,2024-01-24 17:35:09,2024-01-24 17:48:44,1.0,1.6,1.0,N,140,233,1,12.1,5.0,0.5,3.7,0.0,1.0,22.3,2.5,0.0,13.583333333333334
2,2024-01-12 09:37:07,2024-01-12 09:58:21,1.0,3.61,1.0,N,143,234,1,22.6,0.0,0.5,5.32,0.0,1.0,31.92,2.5,0.0,21.23333333333333
1,2024-01-07 13:47:58,2024-01-07 14:00:27,1.0,1.8,1.0,N,107,249,2,13.5,2.5,0.5,0.0,0.0,1.0,17.5,2.5,0.0,12.483333333333333
2,2024-01-12 19:26:56,2024-01-12 20:05:04,1.0,18.16,2.0,N,132,164,2,70.0,5.0,0.5,0.0,6.94,1.0,87.69,2.5,1.75,38.13333333333333
2,2024-01-03 14:42:34,2024-01-03 14:57:06,1.0,1.45,1.0,N,140,162,1,13.5,0.0,0.5,4.38,0.0,1.0,21.88,2.5,0.0,14.533333333333331
2,2024-01-01 13:59:03,2024-01-01 14:13:59,1.0,2.49,1.0,N,186,114,1,16.3,0.0,0.5,4.06,0.0,1.0,24.36,2.5,0.0,14.933333333333334
2,2024-01-21 02:46:43,2024-01-21 02:59:18,2.0,2.74,1.0,N,100,238,2,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0,12.583333333333334
1,2024-01-31 11:25:29,2024-01-31 11:39:14,1.0,1.1,1.0,N,170,161,1,12.8,2.5,0.5,3.35,0.0,1.0,20.15,2.5,0.0,13.75
2,2024-01-04 14:38:32,2024-01-04 15:10:41,1.0,7.28,1.0,N,236,125,1,38.0,0.0,0.5,2.0,0.0,1.0,44.0,2.5,0.0,32.150000000000006
2,2024-01-19 02:52:31,2024-01-19 02:56:57,1.0,1.02,1.0,N,164,90,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,4.433333333333334
2,2024-01-31 09:42:31,2024-01-31 10:04:16,,3.14,,,238,68,0,18.79,0.0,0.5,2.0,0.0,1.0,24.79,,,21.75
1,2024-01-08 19:19:48,2024-01-08 19:26:43,1.0,1.0,1.0,N,239,238,1,8.6,5.0,0.5,1.5,0.0,1.0,16.6,2.5,0.0,6.916666666666667
1,2024-01-29 19:25:53,2024-01-29 19:46:28,1.0,9.5,1.0,N,138,141,1,37.3,11.75,0.5,2.0,6.94,1.0,59.49,2.5,1.75,20.58333333333333
2,2024-01-11 09:43:24,2024-01-11 10:15:04,2.0,2.15,1.0,N,186,162,1,26.1,0.0,0.5,6.02,0.0,1.0,36.12,2.5,0.0,31.66666666666667
1,2024-01-30 12:12:32,2024-01-30 12:50:51,1.0,6.5,1.0,N,161,217,2,33.8,2.5,0.5,0.0,0.0,1.0,37.8,2.5,0.0,38.31666666666667
2,2024-01-01 18:45:24,2024-01-01 19:02:22,1.0,9.02,1.0,N,138,141,2,35.2,5.0,0.5,0.0,6.94,1.0,52.89,2.5,1.75,16.96666666666667
2,2024-01-19 18:06:16,2024-01-19 18:08:24,1.0,0.44,1.0,N,239,239,1,4.4,2.5,0.5,1.64,0.0,1.0,12.54,2.5,0.0,2.1333333333333333
1,2024-01-07 14:11:18,2024-01-07 14:24:44,2.0,2.8,1.0,N,43,230,1,14.2,2.5,0.5,3.6,0.0,1.0,21.8,2.5,0.0,13.433333333333334
1,2024-01-22 06:36:35,2024-01-22 06:44:57,1.0,1.5,1.0,N,236,141,1,10.7,2.5,0.5,2.9,0.0,1.0,17.6,2.5,0.0,8.366666666666667
1,2024-01-10 22:10:18,2024-01-10 22:21:48,2.0,2.1,1.0,N,230,239,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0,11.5
2,2024-01-12 15:19:59,2024-01-12 15:27:35,1.0,1.59,1.0,N,163,246,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,7.6
2,2024-01-27 21:58:57,2024-01-27 22:08:04,1.0,1.58,1.0,N,234,230,1,10.7,1.0,0.5,2.0,0.0,1.0,17.7,2.5,0.0,9.116666666666667
2,2024-01-25 18:33:29,2024-01-25 18:56:44,1.0,3.04,1.0,N,246,232,1,21.2,2.5,0.5,5.54,0.0,1.0,33.24,2.5,0.0,23.25
1,2024-01-18 20:38:41,2024-01-18 20:42:07,1.0,0.6,1.0,N,237,163,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0,3.433333333333333
2,2024-01-20 12:39:01,2024-01-20 12:50:52,6.0,2.01,1.0,N,239,237,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0,11.85
2,2024-01-05 23:58:38,2024-01-06 00:06:48,1.0,1.75,1.0,N,113,87,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,8.166666666666668
1,2024-01-02 16:46:39,2024-01-02 16:57:11,1.0,2.1,1.0,N,143,237,1,12.1,5.0,0.5,1.0,0.0,1.0,19.6,2.5,0.0,10.533333333333331
1,2024-01-27 21:33:37,2024-01-27 21:45:56,1.0,1.4,1.0,N,249,144,1,10.7,3.5,0.5,3.15,0.0,1.0,18.85,2.5,0.0,12.316666666666666
1,2024-01-15 17:40:03,2024-01-15 17:51:43,1.0,2.0,1.0,N,170,237,1,12.8,2.5,0.5,2.0,0.0,1.0,18.8,2.5,0.0,11.666666666666666
2,2024-01-27 13:49:57,2024-01-27 13:57:21,2.0,0.84,1.0,N,237,229,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,7.4
1,2024-01-31 21:21:27,2024-01-31 21:28:20,0.0,0.7,1.0,N,141,237,1,7.9,3.5,0.5,1.94,0.0,1.0,14.84,2.5,0.0,6.883333333333334
2,2024-01-14 09:59:59,2024-01-14 10:08:09,4.0,0.73,1.0,N,50,48,2,8.6,0.0,0.5,0.0,0.0,1.0,12.6,2.5,0.0,8.166666666666668
2,2024-01-17 18:37:59,2024-01-17 18:50:21,1.0,2.53,1.0,N,151,237,1,14.9,2.5,0.5,4.28,0.0,1.0,25.68,2.5,0.0,12.366666666666667
1,2024-01-09 10:28:40,2024-01-09 10:41:39,1.0,3.3,1.0,N,140,234,1,17.7,2.5,0.5,4.3,0.0,1.0,26.0,2.5,0.0,12.983333333333333
2,2024-01-01 00:48:23,2024-01-01 01:00:23,2.0,2.52,1.0,N,42,238,1,14.9,1.0,0.5,3.48,0.0,1.0,20.88,0.0,0.0,12.0
2,2024-01-16 19:31:44,2024-01-16 19:43:27,1.0,3.22,1.0,N,231,164,1,15.6,2.5,0.5,1.0,0.0,1.0,23.1,2.5,0.0,11.716666666666669
2,2024-01-27 15:58:41,2024-01-27 16:07:19,1.0,1.77,1.0,N,142,236,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,8.633333333333333
1,2024-01-18 16:01:17,2024-01-18 16:09:51,0.0,0.7,1.0,N,211,125,2,8.6,5.0,0.5,0.0,0.0,1.0,15.1,2.5,0.0,8.566666666666666
2,2024-01-11 14:47:04,2024-01-11 15:11:43,1.0,3.01,1.0,N,143,143,1,22.6,0.0,0.5,10.0,0.0,1.0,36.6,2.5,0.0,24.65
1,2024-01-11 12:05:21,2024-01-11 12:45:05,1.0,7.4,99.0,N,170,188,1,39.5,0.0,0.5,0.0,0.0,1.0,41.0,0.0,0.0,39.73333333333333
2,2024-01-31 21:37:07,2024-01-31 21:46:38,1.0,1.52,1.0,N,90,170,1,11.4,1.0,0.5,2.0,0.0,1.0,18.4,2.5,0.0,9.516666666666667
2,2024-01-01 12:11:47,2024-01-01 12:22:27,,1.78,,,100,229,0,13.85,0.0,0.5,0.0,0.0,1.0,17.85,,,10.666666666666666
2,2024-01-09 12:07:18,2024-01-09 12:10:43,1.0,0.44,1.0,N,263,262,1,5.1,0.0,0.5,1.36,0.0,1.0,10.46,2.5,0.0,3.4166666666666665
2,2024-01-23 21:38:11,2024-01-23 21:56:36,1.0,2.96,1.0,N,229,142,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,18.416666666666668
1,2024-01-15 18:48:53,2024-01-15 19:00:58,1.0,3.0,1.0,N,229,114,1,14.9,2.5,0.5,3.8,0.0,1.0,22.7,2.5,0.0,12.083333333333334
2,2024-01-27 13:09:41,2024-01-27 13:21:49,1.0,1.07,1.0,N,249,144,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0,12.133333333333333
2,2024-01-17 07:46:08,2024-01-17 07:57:17,1.0,2.43,1.0,N,262,162,1,14.2,0.0,0.5,2.0,0.0,1.0,20.2,2.5,0.0,11.15
2,2024-01-31 00:00:44,2024-01-31 00:23:08,1.0,5.18,1.0,N,90,52,1,25.4,1.0,0.5,6.08,0.0,1.0,36.48,2.5,0.0,22.4
1,2024-01-06 10:00:07,2024-01-06 10:14:57,2.0,3.0,1.0,N,264,264,1,17.7,2.5,0.5,0.0,0.0,1.0,21.7,2.5,0.0,14.833333333333334
1,2024-01-18 08:07:25,2024-01-18 08:19:40,2.0,2.3,1.0,N,68,13,2,14.2,2.5,0.5,0.0,0.0,1.0,18.2,2.5,0.0,12.25
2,2024-01-13 17:03:20,2024-01-13 17:15:07,5.0,1.46,1.0,N,107,249,1,11.4,0.0,0.5,0.11,0.0,1.0,15.51,2.5,0.0,11.783333333333331
2,2024-01-05 22:06:26,2024-01-05 22:13:54,1.0,1.93,1.0,N,90,13,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,7.466666666666667
2,2024-01-18 20:03:15,2024-01-18 20:13:16,2.0,1.68,1.0,N,239,48,1,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,10.016666666666667
1,2024-01-22 20:06:51,2024-01-22 20:11:11,2.0,0.5,1.0,N,140,236,1,5.8,3.5,0.5,2.7,0.0,1.0,13.5,2.5,0.0,4.333333333333333
2,2024-01-18 19:43:04,2024-01-18 19:52:31,1.0,1.3,1.0,N,236,140,1,10.7,2.5,0.5,3.44,0.0,1.0,20.64,2.5,0.0,9.45
2,2024-01-15 13:41:50,2024-01-15 13:50:35,3.0,1.2,1.0,N,164,246,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,8.75
2,2024-01-11 08:13:49,2024-01-11 08:27:21,1.0,2.0,1.0,N,141,161,1,14.2,0.0,0.5,2.0,0.0,1.0,20.2,2.5,0.0,13.533333333333331
2,2024-01-06 03:05:20,2024-01-06 03:22:10,1.0,7.73,1.0,N,162,244,1,31.0,1.0,0.5,1.0,0.0,1.0,37.0,2.5,0.0,16.833333333333336
1,2024-01-21 20:25:00,2024-01-21 21:00:47,1.0,6.7,1.0,N,68,223,1,33.1,3.5,0.5,7.6,0.0,1.0,45.7,2.5,0.0,35.78333333333333
2,2024-01-26 20:12:26,2024-01-26 20:23:53,1.0,1.06,1.0,N,230,142,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,11.45
1,2024-01-30 15:42:54,2024-01-30 15:45:51,1.0,0.6,1.0,N,48,264,1,5.1,2.5,0.5,3.0,0.0,1.0,12.1,2.5,0.0,2.95
2,2024-01-01 03:57:40,2024-01-01 04:03:35,1.0,1.2,1.0,N,79,137,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,5.916666666666667
2,2024-01-04 16:59:19,2024-01-04 17:07:13,1.0,0.86,1.0,N,162,170,1,8.6,2.5,0.5,3.77,0.0,1.0,18.87,2.5,0.0,7.900000000000001
1,2024-01-04 16:06:29,2024-01-04 16:25:44,1.0,2.8,1.0,N,100,151,1,17.7,5.0,0.5,4.85,0.0,1.0,29.05,2.5,0.0,19.25
2,2024-01-16 07:45:58,2024-01-16 07:55:55,,0.71,,,40,261,0,24.72,0.0,0.5,0.0,6.94,1.0,35.66,,,9.95
2,2024-01-27 21:24:38,2024-01-27 21:37:00,2.0,1.94,1.0,N,142,162,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,12.366666666666667
2,2024-01-27 08:20:50,2024-01-27 08:29:21,1.0,2.06,1.0,N,236,163,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0,8.516666666666667
1,2024-01-20 23:54:58,2024-01-21 00:06:29,1.0,1.8,1.0,N,114,87,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0,11.516666666666667
2,2024-01-06 13:57:40,2024-01-06 14:11:01,1.0,2.13,1.0,N,249,246,1,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,13.35
1,2024-01-31 18:25:24,2024-01-31 18:55:37,1.0,10.2,1.0,N,100,138,1,43.6,10.0,0.5,12.4,6.94,1.0,74.44,2.5,0.0,30.216666666666665
2,2024-01-09 17:12:33,2024-01-09 17:27:24,1.0,1.41,1.0,N,230,229,1,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0,14.85
1,2024-01-04 17:08:37,2024-01-04 17:27:56,3.0,2.3,1.0,N,239,68,1,18.4,5.0,0.5,0.0,0.0,1.0,24.9,2.5,0.0,19.316666666666663
2,2024-01-17 19:57:38,2024-01-17 20:08:02,1.0,1.3,1.0,N,229,164,1,10.7,2.5,0.5,3.44,0.0,1.0,20.64,2.5,0.0,10.4
2,2024-01-19 08:02:04,2024-01-19 08:15:10,1.0,3.37,1.0,N,13,68,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0,13.1
1,2024-01-05 22:12:17,2024-01-05 22:23:29,2.0,4.3,1.0,N,141,4,1,19.1,3.5,0.5,6.0,0.0,1.0,30.1,2.5,0.0,11.2
2,2024-01-18 12:54:37,2024-01-18 13:08:52,1.0,2.09,1.0,N,170,158,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,14.25
2,2024-01-20 10:33:32,2024-01-20 10:35:27,1.0,0.54,1.0,N,236,237,1,4.4,0.0,0.5,0.84,0.0,1.0,9.24,2.5,0.0,1.916666666666667
1,2024-01-30 19:57:31,2024-01-30 20:11:07,1.0,1.3,1.0,N,90,161,1,11.4,5.0,0.5,3.6,0.0,1.0,21.5,2.5,0.0,13.6
2,2024-01-06 16:53:08,2024-01-06 17:20:24,2.0,5.25,1.0,N,234,226,1,27.5,0.0,0.5,7.69,6.94,1.0,46.13,2.5,0.0,27.266666666666666
2,2024-01-22 12:55:37,2024-01-22 13:04:41,2.0,1.87,1.0,N,162,107,2,12.1,0.0,0.5,0.0,0.0,1.0,16.1,2.5,0.0,9.066666666666666
2,2024-01-21 14:21:56,2024-01-21 14:45:11,1.0,8.76,1.0,N,138,263,1,36.6,5.0,0.5,10.51,6.94,1.0,64.8,2.5,1.75,23.25
2,2024-01-07 09:01:22,2024-01-07 09:35:54,1.0,20.89,2.0,N,132,238,1,70.0,0.0,0.5,10.0,6.94,1.0,92.69,2.5,1.75,34.53333333333333
2,2024-01-15 18:20:37,2024-01-15 18:33:57,1.0,2.63,1.0,N,231,186,2,15.6,0.0,0.5,0.0,0.0,1.0,19.6,2.5,0.0,13.333333333333334
2,2024-01-05 09:20:08,2024-01-05 09:33:00,1.0,1.91,1.0,N,236,238,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0,12.866666666666667
2,2024-01-23 08:25:47,2024-01-23 08:29:52,1.0,0.71,1.0,N,236,263,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,4.083333333333334
2,2024-01-26 15:41:41,2024-01-26 16:38:21,1.0,17.8,2.0,N,132,164,1,70.0,0.0,0.5,8.0,6.94,1.0,90.69,2.5,1.75,56.66666666666666
2,2024-01-01 00:41:37,2024-01-01 00:51:02,1.0,0.9,1.0,N,164,107,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,9.416666666666666
2,2024-01-04 22:37:34,2024-01-04 23:01:41,1.0,4.84,1.0,N,142,231,1,26.8,1.0,0.5,6.36,0.0,1.0,38.16,2.5,0.0,24.116666666666667
2,2024-01-21 00:14:35,2024-01-21 00:19:09,1.0,0.72,1.0,N,79,107,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,4.566666666666666
1,2024-01-01 12:34:45,2024-01-01 12:44:17,1.0,1.8,1.0,N,161,264,1,10.7,2.5,0.5,0.0,0.0,1.0,14.7,2.5,0.0,9.533333333333331
2,2024-01-18 10:17:24,2024-01-18 10:32:18,1.0,1.9,1.0,N,238,163,1,14.9,0.0,0.5,1.8,0.0,1.0,20.7,2.5,0.0,14.9
2,2024-01-22 13:57:03,2024-01-22 14:22:25,1.0,3.44,1.0,N,238,164,1,24.0,0.0,0.5,5.6,0.0,1.0,33.6,2.5,0.0,25.366666666666667
1,2024-01-24 21:06:55,2024-01-24 21:16:42,1.0,1.5,1.0,N,113,148,1,10.0,3.5,0.5,1.0,0.0,1.0,16.0,2.5,0.0,9.783333333333331
2,2024-01-27 15:16:06,2024-01-27 15:38:49,1.0,5.3,1.0,N,68,209,2,26.8,0.0,0.5,0.0,0.0,1.0,30.8,2.5,0.0,22.716666666666665
1,2024-01-04 12:43:28,2024-01-04 13:42:27,1.0,16.6,99.0,N,188,244,1,27.5,0.0,0.5,0.0,0.0,1.0,29.0,0.0,0.0,58.98333333333333
2,2024-01-25 21:39:10,2024-01-25 22:16:53,1.0,18.84,4.0,N,148,265,1,73.7,1.0,0.5,15.74,0.0,1.0,94.44,2.5,0.0,37.71666666666667
2,2024-01-15 18:01:01,2024-01-15 18:06:51,1.0,1.08,1.0,N,161,107,2,7.9,0.0,0.5,0.0,0.0,1.0,11.9,2.5,0.0,5.833333333333333
2,2024-01-26 00:10:08,2024-01-26 00:24:18,1.0,2.7,1.0,N,231,246,1,15.6,1.0,0.5,3.0,0.0,1.0,23.6,2.5,0.0,14.166666666666666
2,2024-01-29 13:16:58,2024-01-29 13:50:20,1.0,11.76,1.0,N,138,79,1,50.6,5.0,0.5,13.31,6.94,1.0,81.6,2.5,1.75,33.36666666666667
2,2024-01-16 19:08:23,2024-01-16 19:21:39,1.0,5.12,1.0,N,162,209,1,22.6,2.5,0.5,5.82,0.0,1.0,34.92,2.5,0.0,13.266666666666667
2,2024-01-04 17:00:11,2024-01-04 17:11:52,1.0,1.53,1.0,N,236,236,1,12.1,2.5,0.5,1.86,0.0,1.0,20.46,2.5,0.0,11.683333333333334
2,2024-01-27 22:40:09,2024-01-27 22:42:57,1.0,0.54,1.0,N,239,239,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,2.8
2,2024-01-07 09:22:52,2024-01-07 09:57:31,1.0,26.68,1.0,N,132,52,1,96.1,0.0,0.5,19.52,0.0,1.0,118.87,0.0,1.75,34.65
1,2024-01-10 22:01:13,2024-01-10 22:08:45,1.0,0.8,1.0,N,230,162,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0,7.533333333333333
2,2024-01-27 00:46:07,2024-01-27 01:07:22,2.0,4.47,1.0,N,142,74,1,23.3,1.0,0.5,0.0,0.0,1.0,28.3,2.5,0.0,21.25
1,2024-01-30 14:54:25,2024-01-30 15:02:15,1.0,0.9,1.0,N,87,231,1,7.9,2.5,0.5,0.0,0.0,1.0,11.9,2.5,0.0,7.833333333333334
1,2024-01-29 15:18:37,2024-01-29 15:44:13,1.0,9.8,1.0,N,70,16,2,40.8,6.75,0.5,0.0,0.0,1.0,49.05,0.0,1.75,25.6
2,2024-01-26 23:56:39,2024-01-27 00:16:13,1.0,2.73,1.0,N,234,232,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,19.566666666666663
2,2024-01-14 02:03:19,2024-01-14 02:16:00,1.0,1.34,1.0,N,114,148,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,12.683333333333334
2,2024-01-19 12:16:02,2024-01-19 12:21:37,1.0,0.52,1.0,N,236,262,1,6.5,0.0,0.5,1.0,0.0,1.0,11.5,2.5,0.0,5.583333333333333
2,2024-01-27 13:30:24,2024-01-27 14:09:21,1.0,11.17,1.0,N,138,142,1,49.9,5.0,0.5,13.52,6.94,1.0,81.11,2.5,1.75,38.95
2,2024-01-16 21:14:31,2024-01-16 21:18:13,1.0,0.95,1.0,N,237,237,1,6.5,1.0,0.5,2.88,0.0,1.0,14.38,2.5,0.0,3.7
2,2024-01-02 18:23:04,2024-01-02 18:31:02,1.0,1.25,1.0,N,161,237,1,9.3,2.5,0.5,2.0,0.0,1.0,17.8,2.5,0.0,7.966666666666668
2,2024-01-17 11:35:39,2024-01-17 11:52:50,1.0,1.81,1.0,N,170,141,1,16.3,0.0,0.5,4.06,0.0,1.0,24.36,2.5,0.0,17.183333333333334
2,2024-01-26 19:31:28,2024-01-26 19:37:27,1.0,0.73,1.0,N,116,152,1,6.5,2.5,0.5,0.0,0.0,1.0,10.5,0.0,0.0,5.983333333333333
2,2024-01-16 21:39:12,2024-01-16 21:59:46,1.0,4.31,1.0,N,230,42,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0,20.566666666666663
2,2024-01-13 00:37:39,2024-01-13 00:41:55,1.0,0.71,1.0,N,231,231,1,5.8,1.0,0.5,2.0,0.0,1.0,12.8,2.5,0.0,4.266666666666667
1,2024-01-02 10:25:31,2024-01-02 10:46:51,,2.5,,,68,224,0,19.1,0.0,0.5,3.47,0.0,1.0,26.57,,,21.33333333333333
1,2024-01-23 20:35:42,2024-01-23 20:44:18,1.0,1.6,1.0,N,249,246,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0,8.6
2,2024-01-17 08:09:32,2024-01-17 08:12:23,1.0,0.53,1.0,N,137,164,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0,2.85
2,2024-01-01 02:43:39,2024-01-01 02:58:38,1.0,4.26,1.0,N,88,107,1,21.9,1.0,0.5,5.0,0.0,1.0,31.9,2.5,0.0,14.983333333333333
1,2024-01-31 06:33:20,2024-01-31 07:53:16,1.0,12.1,99.0,N,85,162,1,40.5,0.0,0.5,0.0,0.0,1.0,42.0,0.0,0.0,79.93333333333334
1,2024-01-18 08:39:54,2024-01-18 08:56:23,1.0,2.4,1.0,N,238,140,1,16.3,3.5,0.5,5.3,0.0,1.0,26.6,2.5,0.0,16.483333333333334
2,2024-01-23 11:47:17,2024-01-23 11:52:53,1.0,0.72,1.0,N,236,141,1,7.2,0.0,0.5,1.68,0.0,1.0,12.88,2.5,0.0,5.6
2,2024-01-18 08:27:09,2024-01-18 08:37:10,1.0,1.56,1.0,N,79,170,1,11.4,0.0,0.5,3.85,0.0,1.0,19.25,2.5,0.0,10.016666666666667
